"","ContractRef","InterestType","MortgageType","NewLoan","ProbationaryLoans","DefaultedLoans","LTVCategory","CreditRating","MortgageYears","CreditRatingMovement","LTV","LoanBalance","InterestIncome","PropertyValue","AnnualPYMT","AddressLatitude","AddressLongitude","InArrears","County","ArrearsCategory","Town","Branch","MaturityDate","BookingDate","LastValuationDate","ValuationAgeYears","DT_score.No","DT_score.Yes","lr_score","PredictionDT"
"6791","00000CONTR00220459","Variable","Buy to Let","No","No","No","10 to 20%",3,31, 0,0.18828269, 12339.254,  724.931163, 65535.78, 2114.058,53.32186, -6.254241,"No","Dublin","0","Dublin","Branch 27","04/12/2019","11/12/1988","19/11/2015",1.54,0.42792589,0.57207411,0.8315667,"Yes"
"6792","00000CONTR00173693","Tracker","Owner Occupied","No","No","Yes","0 to 10%",2,32, 1,0.01176767,  2341.940,   43.911375,199014.79, 6219.212,53.42801, -6.135614,"No","Dublin","0","Portmarnock","Branch 3","02/12/2021","10/12/1989","03/02/2013",5.38,0.04722274,0.95277726,0.8767344,"Yes"
"6793","00000CONTR00208978","Tracker","Owner Occupied","No","No","No","70 to 80%",4,35, 0,0.77000000,194532.114, 7294.954277,252639.11, 7218.260,53.38388, -6.169396,"No","Dublin","0","Grange","Branch 21","25/09/2047","03/10/2012","09/10/2016",0.31,0.63515585,0.36484415,0.6361979,"No"
"6794","00000CONTR00028829","Variable","Owner Occupied","No","No","No","60 to 70%",3,31, 0,0.67000000, 85493.402, 1709.868032,127602.09, 4116.197,53.31284, -6.287796,"Yes","Dublin","< 90 days","Dublin 6W","Branch 197","02/08/2037","10/08/2006","15/01/2013",5.46,0.42792589,0.57207411,0.7865143,"No"
"6795","00000CONTR00061119","Variable","Owner Occupied","Yes","No","Yes","90 to 100%",2,30, 0,0.94141345,174059.026, 8702.951278,184891.16, 6163.039,52.27388, -9.724896,"No","Kerry","0","Tralee","Branch 152","25/07/2046","01/08/2016","01/08/2016",0.57,0.04722274,0.95277726,0.7812896,"Yes"
"6796","00000CONTR00007800","Variable","Owner Occupied","No","No","No","70 to 80%",3,30, 1,0.74000000,169123.324,10570.207750,228545.03, 7618.168,53.33495, -6.300698,"No","Dublin","0","Rialto","Branch 44","16/02/2044","23/02/2014","22/06/2016",0.72,0.42792589,0.57207411,0.7474202,"No"
"6797","00000CONTR00079198","Tracker","Owner Occupied","Yes","No","Yes","70 to 80%",2,32, 0,0.73000000,160284.389, 6411.375565,219567.66, 6861.489,53.23315, -6.658909,"Yes","Kildare","< 90 days","Naas","Branch 180","14/09/2048","22/09/2016","22/09/2016",0.38,0.04722274,0.95277726,0.7361444,"Yes"
"6798","00000CONTR00222745","Tracker","Buy to Let","No","No","No","70 to 80%",3,32, 0,0.71606472, 61696.269, 2390.730431, 86160.19, 2692.506,53.30159, -6.223707,"No","Dublin","0","Roebuck","Branch 202","28/06/2039","06/07/2007","16/03/2013",5.23,0.42792589,0.57207411,0.8949347,"Yes"
"6799","00000CONTR00169358","Tracker","Owner Occupied","No","No","Yes","30 to 40%",2,31, 0,0.35303004, 37471.040,  234.194001,106141.22, 3423.910,53.27683, -8.967752,"No","Galway","0","Galway","Branch 137","30/03/2032","07/04/2001","08/03/2014",3.88,0.04722274,0.95277726,0.8534939,"Yes"
"6800","00000CONTR00014726","Tracker","Owner Occupied","No","Yes","No","10 to 20%",4,30, 2,0.14987401, 24174.865,  151.092904,161301.25, 5376.708,53.26038, -6.199994,"No","Dublin","0","Sandyford","Branch 24","11/10/2022","18/10/1992","10/02/2014",3.98,0.63515585,0.36484415,0.3853203,"No"
"6801","00000CONTR00180283","Variable","Owner Occupied","No","No","Yes","0 to 10%",2,30,-2,0.01176767,  4885.337,  323.653592,415149.14,13838.305,53.31887, -6.251491,"No","Dublin","0","Dublin","Branch 5","17/04/2019","24/04/1989","11/04/2014",3.75,0.04722274,0.95277726,0.9703427,"Yes"
"6802","00000CONTR00212284","Tracker","Owner Occupied","No","No","No","70 to 80%",3,29, 0,0.79000000, 53184.702, 1927.945457, 67322.41, 2321.462,53.55839, -6.793601,"No","Meath","0","Trim","Branch 129","25/11/2043","02/12/2014","02/12/2014",2.87,0.42792589,0.57207411,0.8557809,"Yes"
"6803","00000CONTR00001894","Fixed","Owner Occupied","No","No","No","70 to 80%",3,28, 0,0.78267539, 50364.301, 2581.170445, 64348.90, 2298.175,53.36206, -6.523474,"No","Kildare","0","Leixlip","Branch 180","06/02/2039","13/02/2011","14/03/2016",1.10,0.42792589,0.57207411,0.8307466,"Yes"
"6804","00000CONTR00145135","Variable","Owner Occupied","No","No","Yes","70 to 80%",2,28,-2,0.76000000, 70107.108,  701.071075, 92246.19, 3294.507,53.69867, -6.258402,"No","Louth","0","Bettystown","Branch 71","09/06/2040","16/06/2012","20/09/2016",0.38,0.04722274,0.95277726,0.8723900,"Yes"
"6805","00000CONTR00070746","Variable","Owner Occupied","No","No","Yes","10 to 20%",2,35,-2,0.17651502, 29312.023, 1392.321111,166059.65, 4744.562,51.90093, -8.494419,"Yes","Cork","< 90 days","Sunday's Well","Branch 209","29/04/2018","08/05/1983","17/10/2016",0.28,0.04722274,0.95277726,0.8586150,"Yes"
"6806","00000CONTR00160140","Tracker","Owner Occupied","No","No","Yes","10 to 20%",2,35,-2,0.12944435, 17274.955,  690.998215,133454.69, 3812.991,53.28883, -9.053072,"No","Galway","0","Galway","Branch 57","17/04/2022","26/04/1987","19/11/2015",1.54,0.04722274,0.95277726,0.8530358,"Yes"
"6807","00000CONTR00160084","Variable","Buy to Let","No","No","No","70 to 80%",4,33, 1,0.76602272, 60235.704, 2785.901331, 78634.36, 2382.859,54.00878, -6.416871,"No","Louth","0","Dundalk","Branch 45","16/07/2044","25/07/2011","06/02/2013",5.37,0.63515585,0.36484415,0.8537180,"No"
"6808","00000CONTR00176653","Tracker","Owner Occupied","No","No","Yes","60 to 70%",2,34, 0,0.63000000,160964.307, 5834.956136,255498.90, 7514.674,53.39507, -6.381848,"No","Dublin","0","Corduff","Branch 32","16/09/2042","24/09/2008","01/06/2013",4.94,0.04722274,0.95277726,0.8207695,"Yes"
"6809","00000CONTR00166851","Tracker","Owner Occupied","No","No","Yes","70 to 80%",2,28, 0,0.71000000,176073.598, 5282.207928,247990.98, 8856.821,53.37976, -6.225332,"No","Dublin","0","Beaumont","Branch 24","02/06/2039","09/06/2011","13/05/2013",5.01,0.04722274,0.95277726,0.7996085,"Yes"
"6810","00000CONTR00034553","Variable","Owner Occupied","No","No","Yes","70 to 80%",2,30, 0,0.79000000, 86374.777, 2591.243306,109335.16, 3644.505,53.73074, -6.339278,"No","Louth","0","Drogheda","Branch 8","20/10/2037","28/10/2007","08/10/2015",1.70,0.04722274,0.95277726,0.8666897,"Yes"
"6811","00000CONTR00054228","Tracker","Owner Occupied","No","No","No","> 100%",3,28, 0,1.05909013,202917.770, 4565.649830,191596.32, 6842.726,53.27954, -6.327751,"No","Dublin","0","Knocklyon","Branch 24","31/03/2041","07/04/2013","19/04/2013",5.10,0.42792589,0.57207411,0.7331632,"Yes"
"6812","00000CONTR00191483","Tracker","Owner Occupied","No","No","No","70 to 80%",3,32, 0,0.70000000,187506.294,  234.382868,267866.13, 8370.817,53.28431, -9.054043,"No","Galway","0","Dun Na Coiribe","Branch 241","28/10/2045","05/11/2013","05/11/2013",4.35,0.42792589,0.57207411,0.7676806,"Yes"
"6813","00000CONTR00202551","Tracker","Buy to Let","Yes","No","Yes","80 to 90%",2,32, 0,0.86000000, 98084.477, 2819.928712,114051.72, 3564.116,53.35988, -6.501652,"No","Kildare","0","Leixlip","Branch 222","26/08/2048","03/09/2016","03/09/2016",0.45,0.04722274,0.95277726,0.8885499,"Yes"
"6814","00000CONTR00102393","Tracker","Owner Occupied","No","No","No","60 to 70%",3,33, 0,0.66000000,124122.821, 1861.842311,188064.88, 5698.936,53.24456, -6.669349,"No","Kildare","0","Naas","Branch 2","29/04/2038","07/05/2005","28/09/2015",1.74,0.42792589,0.57207411,0.7828634,"Yes"
"6815","00000CONTR00096108","Variable","Owner Occupied","Yes","No","No","70 to 80%",3,34, 0,0.73000000,153006.748, 1721.325910,209598.28, 6164.655,53.27042, -6.342474,"No","Dublin","0","Oldcourt","Branch 49","27/04/2050","05/05/2016","05/05/2016",0.91,0.42792589,0.57207411,0.6728605,"No"
"6816","00000CONTR00026853","Fixed","Owner Occupied","No","No","Yes","90 to 100%",2,29, 0,0.94141345,126792.129, 6181.116275,134682.73, 4644.232,53.31763, -6.269502,"No","Dublin","0","Dublin 6","Branch 3","23/11/2040","01/12/2011","09/03/2014",3.88,0.04722274,0.95277726,0.8503461,"Yes"
"6817","00000CONTR00177562","Tracker","Owner Occupied","No","No","Yes","70 to 80%",2,33,-2,0.72959542, 91864.486, 2985.595785,125911.54, 3815.501,53.37837, -6.233700,"No","Dublin","0","Clontarf","Branch 24","20/09/2045","28/09/2012","18/12/2014",2.81,0.04722274,0.95277726,0.8497645,"Yes"
"6818","00000CONTR00131137","Variable","Owner Occupied","No","No","Yes","60 to 70%",2,29,-1,0.65000000,104254.104, 1042.541038,160390.93, 5530.722,53.36455, -6.246573,"No","Dublin","0","Drumcondra","Branch 223","08/09/2037","15/09/2008","27/08/2013",4.61,0.04722274,0.95277726,0.8412924,"Yes"
"6819","00000CONTR00024417","Tracker","Owner Occupied","No","No","Yes","20 to 30%",5,35, 4,0.21181803, 61696.269, 2776.332113,291270.15, 8322.004,54.11373, -9.132464,"No","Mayo","0","Ballina","Branch 19","04/01/2031","13/01/1996","23/09/2016",0.37,0.06707065,0.93292935,0.7928006,"Yes"
"6820","00000CONTR00231669","Tracker","Owner Occupied","No","No","No","70 to 80%",3,33, 0,0.79000000,108283.248, 4060.621798,137067.40, 4153.558,51.92263, -8.388125,"No","Cork","0","Ballinglanna","Branch 132","26/06/2045","04/07/2012","04/04/2016",1.02,0.42792589,0.57207411,0.8092928,"Yes"
"6821","00000CONTR00193556","Fixed","Owner Occupied","No","No","No","90 to 100%",4,29, 1,0.92964578,195413.489, 9770.674467,210202.09, 7248.348,53.27092, -6.341877,"No","Dublin","0","Oldcourt","Branch 101","10/08/2038","17/08/2009","16/04/2016",0.98,0.63515585,0.36484415,0.6345420,"No"
"6822","00000CONTR00106352","Tracker","Owner Occupied","No","No","Yes","40 to 50%",2,33,-2,0.41186838, 46838.800,  878.227505,113722.74, 3446.144,53.39292, -6.224063,"No","Dublin","0","Kilmore","Branch 49","15/05/2032","24/05/1999","22/03/2013",5.21,0.04722274,0.95277726,0.8311654,"Yes"
"6823","00000CONTR00011156","Tracker","Buy to Let","No","Yes","Yes","90 to 100%",5,31, 3,0.91787811,184635.529, 7847.009976,201154.74, 6488.862,52.65825, -8.571418,"No","Limerick","0","Castletroy","Branch 253","06/05/2038","14/05/2007","13/03/2013",5.24,0.06707065,0.93292935,0.3632297,"Yes"
"6824","00000CONTR00213006","Tracker","Buy to Let","No","No","No","10 to 20%",3,29, 0,0.15297969, 17098.680,  619.827161,111770.92, 3854.170,53.31865, -6.414020,"No","Dublin","0","Fairview","Branch 55","14/10/2015","21/10/1986","02/08/2015",1.95,0.42792589,0.57207411,0.8555330,"No"
"6825","00000CONTR00081621","Variable","Owner Occupied","No","No","Yes","60 to 70%",2,29, 1,0.62000000, 62325.823, 2960.476590,100525.52, 3466.397,54.11508, -9.134604,"No","Mayo","0","Ballina","Branch 154","16/11/2037","23/11/2008","21/06/2016",0.73,0.04722274,0.95277726,0.8800907,"Yes"
"6826","00000CONTR00130584","Tracker","Buy to Let","No","No","Yes","70 to 80%",2,28, 0,0.70000000,130947.184,  982.103877,187067.41, 6680.979,53.27023, -6.342154,"No","Dublin","0","Oldcourt","Branch 142","14/08/2039","21/08/2011","14/01/2015",2.71,0.04722274,0.95277726,0.9061609,"Yes"
"6827","00000CONTR00145811","Tracker","Owner Occupied","No","No","No","90 to 100%",3,30, 0,0.97671645,200928.380, 3013.925705,205718.23, 6857.274,53.26979, -6.342332,"No","Dublin","0","Oldcourt","Branch 10","09/02/2043","16/02/2013","16/12/2015",1.44,0.42792589,0.57207411,0.7262730,"Yes"
"6828","00000CONTR00179365","Tracker","Owner Occupied","No","No","Yes","90 to 100%",2,33, 1,0.90611044,113621.864, 1846.355288,125395.16, 3799.853,53.33985, -6.370372,"Yes","Dublin","< 90 days","Cherry Orchard","Branch 175","18/01/2046","26/01/2013","08/02/2015",2.61,0.04722274,0.95277726,0.8518350,"Yes"
"6829","00000CONTR00228706","Tracker","Owner Occupied","No","No","No","70 to 80%",3,28, 0,0.73271738, 84763.119,  423.815596,115683.24, 4131.544,53.33321, -6.536154,"No","Kildare","0","Celbridge","Branch 176","01/11/2040","08/11/2012","02/12/2013",4.25,0.42792589,0.57207411,0.8063134,"No"
"6830","00000CONTR00052892","Tracker","Buy to Let","No","Yes","No","> 100%",4,34, 1,1.04911807, 83101.097,  623.258229, 79210.43, 2329.719,53.30610, -6.308435,"No","Dublin","0","Dublin","Branch 230","02/10/2040","11/10/2006","09/12/2014",2.84,0.63515585,0.36484415,0.6589720,"No"
"6831","00000CONTR00019372","Fixed","Owner Occupied","No","No","Yes","30 to 40%",2,31, 0,0.36479771, 28405.466, 1455.780131, 77866.35, 2511.818,53.33735, -6.297502,"No","Dublin","0","Ushers","Branch 3","13/01/2029","21/01/1998","28/03/2016",1.05,0.04722274,0.95277726,0.8137156,"Yes"
"6832","00000CONTR00129966","Tracker","Owner Occupied","No","No","Yes","> 100%",2,32, 0,1.04732246,202363.763, 1770.682926,193220.11, 6038.128,53.37409, -6.244200,"No","Dublin","0","Whitehall","Branch 197","25/10/2043","02/11/2011","23/06/2015",2.10,0.04722274,0.95277726,0.7963294,"Yes"
"6833","00000CONTR00008976","Variable","Owner Occupied","No","No","Yes","60 to 70%",2,32, 0,0.69000000,101735.889,  508.679444,147443.32, 4607.604,53.37155, -6.295744,"Yes","Dublin","< 90 days","Cabra West","Branch 36","24/03/2040","01/04/2008","14/09/2016",0.41,0.04722274,0.95277726,0.8357422,"Yes"
"6834","00000CONTR00084632","Tracker","Owner Occupied","No","No","Yes","60 to 70%",2,28,-1,0.62000000,103649.732, 2850.367636,167176.99, 5970.607,53.63658, -6.691725,"No","Meath","0","Navan","Branch 98","29/10/2034","05/11/2006","01/01/2013",5.51,0.04722274,0.95277726,0.8554450,"Yes"
"6835","00000CONTR00157744","Variable","Owner Occupied","No","No","No","60 to 70%",4,28, 0,0.67000000,122133.431, 8396.673370,182288.70, 6510.311,53.17776, -6.817079,"No","Kildare","0","Newbridge","Branch 243","29/03/2035","05/04/2007","11/11/2015",1.57,0.56958175,0.43041825,0.7219231,"No"
"6836","00000CONTR00148466","Variable","Owner Occupied","No","No","Yes","60 to 70%",2,35,-2,0.61000000, 99116.945, 3592.989260,162486.80, 4642.480,53.36985, -6.504658,"No","Kildare","0","Leixlip","Branch 180","15/01/2042","24/01/2007","27/07/2013",4.73,0.04722274,0.95277726,0.8443713,"Yes"
"6837","00000CONTR00219099","Tracker","Buy to Let","No","No","No","70 to 80%",3,33, 0,0.79000000,145200.281, 4537.508777,183797.82, 5569.631,53.32112, -6.306342,"No","Dublin","0","Crumlin","Branch 111","23/10/2044","01/11/2011","18/01/2016",1.31,0.42792589,0.57207411,0.8641646,"Yes"
"6838","00000CONTR00113605","Tracker","Owner Occupied","No","No","Yes","0 to 10%",2,32, 0,0.09414135,  7403.552,  222.106569, 78642.94, 2457.592,53.90945, -6.818562,"Yes","Cavan","< 6 months","Dunaree","Branch 153","20/03/2017","28/03/1985","27/06/2015",2.09,0.04722274,0.95277726,0.8146163,"Yes"
"6839","00000CONTR00184099","Variable","Owner Occupied","No","No","Yes","60 to 70%",2,29, 0,0.68000000, 92821.407, 6149.418242,136502.07, 4706.968,52.66303, -8.575808,"No","Limerick","0","Limerick","Branch 225","01/01/2035","08/01/2006","10/08/2014",3.30,0.04722274,0.95277726,0.8441022,"Yes"
"6840","00000CONTR00231513","Tracker","Owner Occupied","No","No","No","90 to 100%",3,28, 0,0.94141345,128126.783, 5125.071308,136100.44, 4860.730,52.66301, -8.575707,"No","Limerick","0","Limerick","Branch 251","15/04/2040","22/04/2012","28/07/2015",1.97,0.42792589,0.57207411,0.7923846,"Yes"
"6841","00000CONTR00051548","Tracker","Owner Occupied","No","No","No","90 to 100%",3,28, 0,0.93254940, 67437.800, 3034.700979, 72315.53, 2582.697,53.32440, -6.281753,"No","Dublin","0","Dublin 6W","Branch 25","30/08/2041","06/09/2013","06/09/2013",4.57,0.42792589,0.57207411,0.8540371,"Yes"
"6842","00000CONTR00208687","Fixed","Buy to Let","Yes","No","No","70 to 80%",3,34, 0,0.74000000,129637.712, 8912.592682,175186.10, 5152.532,51.89408, -8.171694,"Yes","Cork","< 90 days","Midleton","Branch 250","17/05/2050","25/05/2016","25/05/2016",0.83,0.42792589,0.57207411,0.8044405,"Yes"
"6843","00000CONTR00131111","Tracker","Owner Occupied","No","No","Yes","70 to 80%",2,29, 0,0.75000000,187506.294, 4453.274483,250008.39, 8620.979,53.32698, -6.307939,"No","Dublin","0","Crumlin","Branch 49","10/04/2043","17/04/2014","05/11/2014",2.97,0.04722274,0.95277726,0.7949219,"Yes"
"6844","00000CONTR00069824","Tracker","Owner Occupied","No","No","Yes","70 to 80%",2,29, 0,0.74000000,139886.847, 2972.595500,189036.28, 6518.492,53.30899, -6.315023,"No","Dublin","0","Dublin","Branch 17","24/09/2035","01/10/2006","25/09/2015",1.75,0.04722274,0.95277726,0.8276079,"Yes"
"6845","00000CONTR00062958","Tracker","Owner Occupied","No","No","No","90 to 100%",3,34, 1,0.94141345,183829.700, 4595.742500,195269.89, 5743.232,52.98264, -6.995698,"No","Kildare","0","Athy","Branch 94","27/07/2048","05/08/2014","05/08/2014",3.32,0.42792589,0.57207411,0.7705066,"No"
"6846","00000CONTR00033043","Variable","Owner Occupied","Yes","No","Yes","70 to 80%",2,35, 0,0.70751009, 80406.607, 3919.822098,113647.29, 3247.066,53.31814, -6.269578,"No","Dublin","0","Dublin","Branch 17","15/08/2051","23/08/2016","23/08/2016",0.49,0.04722274,0.95277726,0.7919732,"Yes"
"6847","00000CONTR00205806","Fixed","Owner Occupied","No","No","No","0 to 10%",4,33, 0,0.01176767,  2543.397,  139.886847,216134.34, 6549.526,53.14562, -7.059848,"No","Kildare","0","Kildare","Branch 2","16/03/2017","24/03/1984","09/04/2015",2.38,0.56958175,0.43041825,0.8050512,"Yes"
"6848","00000CONTR00158653","Fixed","Buy to Let","No","No","No","60 to 70%",4,29, 0,0.65000000,161593.861,10907.585610,248605.94, 8572.619,53.36478, -6.247613,"No","Dublin","0","Drumcondra","Branch 62","15/07/2034","22/07/2005","14/07/2013",4.78,0.63515585,0.36484415,0.7907228,"No"
"6849","00000CONTR00014813","Variable","Owner Occupied","No","Yes","No","30 to 40%",4,31, 1,0.36000000, 57415.304,  861.229553,159486.95, 5144.740,53.32547, -6.304702,"No","Dublin","0","Crumlin","Branch 83","01/01/2026","09/01/1995","28/05/2013",4.95,0.63515585,0.36484415,0.3800878,"No"
"6850","00000CONTR00004862","Fixed","Owner Occupied","No","No","Yes","70 to 80%",5,31, 4,0.78000000,167461.302,10466.331380,214693.98, 6925.612,52.66274, -8.575698,"No","Limerick","0","Reboge Meadows","Branch 214","02/05/2037","10/05/2006","01/11/2014",2.98,0.06707065,0.93292935,0.5511578,"Yes"
"6851","00000CONTR00232243","Tracker","Owner Occupied","No","No","No","70 to 80%",3,29,-2,0.70000000, 62199.912, 2487.996488, 88857.02, 3064.035,53.42731, -7.991456,"No","Roscommon","0","Athlone","Branch 160","21/01/2035","28/01/2006","24/10/2016",0.26,0.42792589,0.57207411,0.8398366,"Yes"
"6852","00000CONTR00205164","Fixed","Owner Occupied","No","No","No","70 to 80%",3,34, 0,0.79000000,191384.345,11483.060710,242258.66, 7125.255,52.64821, -7.264202,"No","Kilkenny","0","Lyons","Branch 189","03/11/2041","12/11/2007","06/04/2016",1.02,0.42792589,0.57207411,0.7923699,"Yes"
"6853","00000CONTR00048005","Tracker","Owner Occupied","No","No","Yes","70 to 80%",2,33, 0,0.72959542, 77057.381, 2600.686612,105616.59, 3200.503,53.45201, -6.242740,"No","Dublin","0","Swords","Branch 36","23/09/2041","01/10/2008","14/07/2014",3.40,0.04722274,0.95277726,0.8540238,"Yes"
"6854","00000CONTR00031585","Variable","Owner Occupied","No","No","Yes","20 to 30%",2,34, 0,0.22358569, 20850.821, 1303.176298, 93256.51, 2742.838,53.40453, -6.402486,"No","Dublin","0","Mulhuddart Wood","Branch 85","12/02/2031","20/02/1997","09/01/2013",5.48,0.04722274,0.95277726,0.8079597,"Yes"
"6855","00000CONTR00235456","Tracker","Owner Occupied","No","No","No","90 to 100%",3,32, 0,0.94920207, 79777.053,  299.163950, 84046.44, 2626.451,52.68250, -8.660918,"No","Limerick","0","Ballygrennan","Branch 253","07/03/2044","15/03/2012","28/03/2013",5.18,0.42792589,0.57207411,0.8371378,"No"
"6856","00000CONTR00043357","Tracker","Owner Occupied","No","No","Yes","70 to 80%",2,31, 0,0.77000000,132281.838, 3803.102830,171794.59, 5541.761,52.44112, -9.045539,"No","Limerick","0","Newcastle West","Branch 124","27/02/2038","07/03/2007","07/11/2015",1.58,0.04722274,0.95277726,0.8403992,"Yes"
"6857","00000CONTR00099097","Fixed","Owner Occupied","No","No","Yes","90 to 100%",2,28,-1,0.91787811,196420.775,10066.564740,213994.40, 7642.657,52.44131, -9.045772,"No","Limerick","0","Newcastle West","Branch 204","13/06/2038","20/06/2010","12/06/2013",4.90,0.04722274,0.95277726,0.7906509,"Yes"
"6858","00000CONTR00033404","Fixed","Owner Occupied","No","No","No","60 to 70%",3,29, 1,0.68000000,199719.637,13730.725050,293705.35,10127.771,53.32773, -6.252659,"No","Dublin","0","Leeson Park","Branch 36","03/02/2034","10/02/2005","18/09/2015",1.77,0.42792589,0.57207411,0.7141097,"Yes"
"6859","00000CONTR00102838","Tracker","Owner Occupied","No","No","Yes","40 to 50%",2,30, 0,0.40010071, 24426.686,  335.866935, 61051.34, 2035.045,52.26275, -9.681196,"No","Kerry","0","Tralee","Branch 136","06/02/2031","13/02/2001","13/08/2013",4.66,0.04722274,0.95277726,0.8527107,"Yes"
"6860","00000CONTR00093370","Variable","Owner Occupied","No","No","Yes","60 to 70%",2,35, 0,0.68000000,138753.650, 2081.304754,204049.49, 5829.985,53.34494, -6.423033,"No","Dublin","0","Lucan","Branch 62","02/07/2042","11/07/2007","23/11/2016",0.14,0.04722274,0.95277726,0.8310791,"Yes"
