"","ContractRef","InterestType","MortgageType","NewLoan","ProbationaryLoans","DefaultedLoans","LTVCategory","CreditRating","MortgageYears","CreditRatingMovement","LTV","LoanBalance","InterestIncome","PropertyValue","AnnualPYMT","AddressLatitude","AddressLongitude","InArrears","County","ArrearsCategory","prediction"
"20439","00000CONTR00034202","Tracker","Owner Occupied","No","No","No","60 to 70%","3",30,2,0.69,0.339662416657294,0.71207734759701,0.415110133248375,0.529965373672635,53.1630846,-6.5414117,"No","Wicklow","0",0.545476757666644
"20441","00000CONTR00097810","Tracker","Owner Occupied","No","No","No","30 to 40%","3",33,0,0.388333047,-1.01203351679167,-0.835179699918494,-0.665634394386808,-0.73847957325,52.0951781,-7.6042672,"No","Waterford","0",NA
"20442","00000CONTR00168388","Tracker","Owner Occupied","No","No","No","60 to 70%","4",34,0,0.63,0.362135193252268,0.782278619212008,0.703684382921904,0.46615309482131,52.1648924,-7.160012,"No","Waterford","0",0.420605184143231
"20443","00000CONTR00174124","Variable","Owner Occupied","No","No","Yes","0 to 10%","2",35,0,0.023535336,-1.6566692925945,-1.10324388290902,-0.679784401857441,-0.837388010036416,53.2886755,-6.7611493,"No","Kildare","0",NA
"20444","00000CONTR00076405","Tracker","Owner Occupied","No","No","Yes","20 to 30%","2",33,0,0.270656366,-1.01161735426213,-0.51844546412255,0.0349924532190298,-0.0800033520022906,53.3505336,-6.423322,"Yes","Dublin","< 90 days",NA
"20446","00000CONTR00052323","Tracker","Owner Occupied","No","No","No","30 to 40%","3",32,0,0.364797711,-1.08527812397323,-0.910028724373511,-0.74471073752429,-0.767887651181403,52.375448,-7.9350059,"No","Tipperary","0",NA
"20454","00000CONTR00187802","Tracker","Owner Occupied","No","No","Yes","70 to 80%","2",35,1,0.7,-0.149744731959612,-0.967903348018595,-0.259955893798305,-0.465363853536075,53.7143292,-6.3456454,"No","Louth","0",NA
"20455","00000CONTR00120988","Tracker","Owner Occupied","No","No","No","30 to 40%","3",31,0,0.308846702,-0.873867553184529,-0.478070639601443,0.155634694709522,0.180692453902456,53.3839428,-6.5879116,"No","Kildare","0",NA
"20457","00000CONTR00185430","Tracker","Owner Occupied","No","No","Yes","0 to 10%","2",31,0,0.082373677,-1.56927515901207,-0.999609103792501,-0.852302950829076,-0.827722396999155,53.3717164,-6.3269797,"No","Dublin","0",NA
"20459","00000CONTR00156315","Tracker","Owner Occupied","No","No","Yes","70 to 80%","2",29,0,0.77,0.573961926570507,-0.952777944447482,0.412820539562439,0.623375810728841,53.6143274,-6.209481,"Yes","Dublin","< 6 months",0.950210288981625
"20462","00000CONTR00116852","Variable","Owner Occupied","No","No","Yes","90 to 100%","2",30,0,0.917878112,-0.407765507378496,-0.961638985816075,-0.99397459397249,-0.92677820902965,54.0089966,-6.3991178,"No","Louth","0",NA
"20465","00000CONTR00236388","Variable","Owner Occupied","No","No","No","30 to 40%","4",28,0,0.376565379,-1.10941555134739,-0.418195461318975,-0.850865296309491,-0.673748610259843,51.8834076,-8.630476,"No","Cork","0",NA
"20469","00000CONTR00131455","Tracker","Owner Occupied","No","No","Yes","0 to 10%","2",31,-1,0.023535336,-1.65875010529176,-1.10115239424015,-0.760293057061019,-0.735668942146239,53.1679242,-6.9106973,"No","Kildare","0",NA
"20470","00000CONTR00101765","Variable","Owner Occupied","No","No","Yes","70 to 80%","2",32,0,0.76,0.0824739651406569,0.481043628255739,-0.140711821790675,-0.182486676469201,52.6779614,-7.0248696,"No","Kilkenny","0",NA
"20473","00000CONTR00107378","Tracker","Owner Occupied","No","No","Yes","30 to 40%","2",30,0,0.364797711,-1.18848643410773,-1.08114685043417,-1.00233843793793,-0.935424939471107,52.2841718,-9.6904133,"No","Kerry","0",NA
"20474","00000CONTR00162020","Tracker","Owner Occupied","No","No","No","70 to 80%","4",30,0,0.749370052,-0.432735259811733,-0.135349404292605,-0.736514719223604,-0.660610381221871,53.3766587,-6.3797106,"No","Dublin","0",NA
"20480","00000CONTR00012618","Tracker","Owner Occupied","No","No","No","10 to 20%","3",29,0,0.141212017,-1.4877073009423,-1.03150683193101,-0.918626748838456,-0.800569273251249,53.2331566,-6.6669261,"No","Kildare","0",NA
"20482","00000CONTR00092932","Variable","Owner Occupied","No","No","Yes","60 to 70%","2",33,0,0.65,0.178191350239283,0.567027051334405,0.354375193950507,0.22016490468168,51.9297924,-8.3890296,"No","Cork","0",0.973884483053756
"20485","00000CONTR00196158","Tracker","Owner Occupied","No","No","No","70 to 80%","3",29,0,0.799328055,-0.788554232315882,-0.787095668152231,-1.2379521419788,-1.14207871757197,52.6485043,-7.2521432,"No","Kilkenny","0",NA
"20490","00000CONTR00059741","Fixed","Owner Occupied","No","No","Yes","60 to 70%","2",33,0,0.62,1.53155193264956,2.33159684289916,2.46925219805776,2.20780814449684,53.3559865,-6.2426767,"Yes","Dublin","< 90 days",0.953757522190072
"20492","00000CONTR00009103","Fixed","Owner Occupied","No","No","Yes","70 to 80%","2",30,0,0.73,1.35093738987287,2.28669551354969,1.52923798999558,1.68177588899964,54.3080067,-8.5487206,"No","Sligo","0",0.96408275872817
"20497","00000CONTR00078715","Fixed","Owner Occupied","No","No","Yes","60 to 70%","2",28,-2,0.64,0.179856000357429,0.659699196407138,0.397809799795692,0.709367626486185,53.4037373,-6.1572499,"No","Dublin","0",0.964807759800873
"20498","00000CONTR00021715","Variable","Owner Occupied","No","No","No","10 to 20%","3",31,0,0.14987401,-1.26297952887791,-0.917636893288761,0.36844918270675,0.393607698133269,51.9190928,-8.1740388,"No","Cork","0",NA
"20501","00000CONTR00220095","Tracker","Buy to Let","No","No","No","70 to 80%","4",28,0,0.78,0.724196603864726,-0.471402124785463,0.553766275841173,0.882115472571741,52.4976449,-6.5715726,"No","Wexford","0",0.41333219238432
"20504","00000CONTR00063404","Tracker","Owner Occupied","No","No","No","10 to 20%","3",34,1,0.166526678,-1.20346828550157,-0.698131621146181,0.429639403600459,0.216170257058464,52.679506,-6.3055791,"No","Wexford","0",NA
"20507","00000CONTR00044233","Tracker","Owner Occupied","No","No","Yes","60 to 70%","2",30,0,0.6,0.745420893697395,-0.228456013644683,1.43426447004099,1.58359012111657,53.5602735,-6.7960742,"No","Meath","0",0.955333037541329
"20510","00000CONTR00196491","Variable","Buy to Let","No","No","No","90 to 100%","3",29,2,0.917878112,1.05879128752777,1.02343635625314,0.460961332113252,0.674861020867908,53.385988,-6.4235046,"No","Dublin","0",0.575916673051213
"20527","00000CONTR00173205","Tracker","Owner Occupied","No","No","Yes","30 to 40%","2",32,0,0.364797711,-0.941285884787321,-0.659029876449093,-0.385278541996479,-0.419522857609225,53.9611,-6.3738601,"No","Louth","0",NA
"20528","00000CONTR00199132","Tracker","Owner Occupied","No","No","No","70 to 80%","4",28,0,0.76,1.0500518735812,0.149345649651601,1.01860555874485,1.39700262085587,52.3807124,-6.4468552,"No","Wexford","0",0.397487728393631
"20529","00000CONTR00001825","Tracker","Owner Occupied","No","No","No","20 to 30%","3",30,0,0.25689103,-1.26755731686807,-0.763038496548501,-0.748523098247806,-0.673024915013193,53.4015295,-6.1419702,"Yes","Dublin","< 90 days",NA
"20531","00000CONTR00222575","Fixed","Buy to Let","No","No","No","70 to 80%","4",32,0,0.72,0.151556948348943,0.902311882047856,0.0651674329189139,0.0170532776904314,53.1857384,-6.1044243,"No","Wicklow","0",0.4422826083611
"20536","00000CONTR00166498","Fixed","Owner Occupied","No","No","No","70 to 80%","4",32,0,0.76,0.382110994670023,1.50769176180153,0.218302593603486,0.165473200166058,55.2623537,-7.4185004,"No","Donegal","0",0.424980469945934
"20539","00000CONTR00097271","Fixed","Owner Occupied","No","No","No","70 to 80%","3",33,1,0.716064716,-0.158067982880865,0.937877293222813,-0.315721696731974,-0.409618080445107,51.7429585,-8.7458049,"No","Cork","0",NA
"20545","00000CONTR00017357","Tracker","Owner Occupied","No","Yes","No","70 to 80%","4",34,3,0.74,1.51448926976487,1.45546516797812,1.67910313604264,1.35592654856944,53.3953744,-6.6648142,"No","Kildare","0",0.370527919064613
"20546","00000CONTR00076547","Variable","Owner Occupied","No","No","No","40 to 50%","3",28,0,0.411868384,-1.03284164376428,-0.246370068618082,-0.803537707466088,-0.621325400751704,51.8169909,-8.3779337,"No","Cork","0",NA
"20550","00000CONTR00038836","Tracker","Buy to Let","No","No","Yes","60 to 70%","2",28,-1,0.63,1.21193910170244,-0.341143806433417,1.93199489944341,2.40873387914741,54.4988095,-8.1879643,"No","Donegal","0",0.971575737586339
"20551","00000CONTR00174304","Variable","Buy to Let","No","Yes","Yes","90 to 100%","5",35,3,0.941413448,0.469505129177917,0.249888662957098,-0.177410383996696,-0.392217501339039,53.2435687,-6.1832755,"No","Dublin","0",NA
"20554","00000CONTR00074519","Variable","Owner Occupied","No","No","No","30 to 40%","3",29,2,0.37,-0.978740513437176,-1.10078865708062,-0.504011767942438,-0.357150319516433,52.597847,-6.2138587,"No","Wexford","0",NA
"20556","00000CONTR00013583","Tracker","Owner Occupied","No","No","Yes","90 to 100%","2",33,0,0.982652904,-0.585466912283172,-0.0649561603130012,-1.2430145274142,-1.28112376220452,53.9537954,-8.0841475,"No","Leitrim","0",NA
"20559","00000CONTR00174358","Variable","Buy to Let","No","Yes","No","60 to 70%","4",35,1,0.65,-0.324532999157532,-0.0179431323850099,-0.349906758046743,-0.545072339110682,52.6781412,-8.6599295,"No","Limerick","0",NA
"20560","00000CONTR00181351","Fixed","Owner Occupied","Yes","No","Yes","90 to 100%","2",31,-1,0.941413448,0.159047873880601,1.31624477002387,-0.477707673519224,-0.452949768274047,53.3631071,-6.2712646,"No","Dublin","0",NA
"20561","00000CONTR00044134","Variable","Owner Occupied","No","No","No","0 to 10%","3",31,2,0.023535336,-1.57177213425539,-1.00803568133113,2.60496878432306,2.63118617186454,53.1575779,-6.8969658,"No","Kildare","0",NA
"20563","00000CONTR00044076","Variable","Owner Occupied","No","No","No","90 to 100%","3",32,0,0.965854733,-0.669115583033672,0.180536111117785,-1.3039498232399,-1.30990701222706,53.3862197,-6.3821871,"No","Dublin","0",NA
"20568","00000CONTR00196667","Variable","Owner Occupied","No","No","No","90 to 100%","3",31,0,0.92964578,-0.0332192213757238,-0.754510880904658,-0.643300731156095,-0.618621226045355,52.6261256,-8.6328219,"No","Limerick","0",NA
"20572","00000CONTR00004612","Tracker","Buy to Let","No","No","Yes","70 to 80%","2",35,0,0.78,0.59102459110781,0.215454878470705,0.398295646889067,0.117934970327943,53.3304942,-6.2133518,"No","Dublin","0",0.965938327020876
"20573","00000CONTR00049027","Variable","Owner Occupied","No","No","Yes","70 to 80%","2",35,0,0.72,0.259759207681057,-0.595436496510899,0.202013976463836,-0.0559968175999743,53.1853735,-6.8059818,"No","Kildare","0",0.970198389718772
"20580","00000CONTR00208976","Tracker","Owner Occupied","No","No","No","60 to 70%","4",32,0,0.66,0.688406624671973,-0.480960328980554,1.0184997886698,0.941031245343656,53.3902077,-6.2540354,"No","Dublin","0",0.383262853040624
"20586","00000CONTR00203143","Variable","Owner Occupied","No","No","No","60 to 70%","3",28,1,0.63,0.972645641434791,0.0488026366670873,1.58611901899645,2.02561857010081,52.8003824,-8.4453218,"No","Clare","0",0.548363465230358
"20588","00000CONTR00106539","Tracker","Owner Occupied","No","No","Yes","70 to 80%","2",34,0,0.73,0.179856000357429,0.614110805669632,0.0684263701782803,-0.113326963710562,53.3600624,-6.2579655,"Yes","Dublin","< 90 days",0.95842576201233
"20593","00000CONTR00215975","Tracker","Owner Occupied","No","No","No","70 to 80%","3",35,1,0.73,0.626814568647954,-0.610289096918668,0.625964280465536,0.319679802079081,53.0546791,-8.818253,"No","Galway","0",0.544688878542431
"20595","00000CONTR00225292","Variable","Buy to Let","No","No","No","70 to 80%","3",32,0,0.72,1.28934533384885,1.2750818479033,1.50416147403386,1.41173875206915,53.9199196,-7.8743518,"No","Leitrim","0",0.613759057344459
"20597","00000CONTR00092987","Variable","Owner Occupied","No","No","No","70 to 80%","3",33,0,0.76,0.403751447858533,0.514527654508147,0.244231411556697,0.116647517166047,53.975768,-9.1092402,"No","Mayo","0",0.669696457590001
"20602","00000CONTR00132198","Fixed","Buy to Let","Yes","Yes","No","70 to 80%","4",32,1,0.732717384,-0.702408586388162,-0.00650561922101881,-1.03671918269504,-1.05090476332018,53.427655,-9.3356063,"No","Galway","0",NA
"20604","00000CONTR00220863","Fixed","Owner Occupied","No","No","No","70 to 80%","4",35,-1,0.78,1.35967680381944,1.77682694869773,1.29565268662159,0.9131132167285,53.2297504,-6.1168797,"No","Dublin","0",0.404379940479313
"20605","00000CONTR00197184","Variable","Buy to Let","No","No","No","90 to 100%","4",31,0,0.941413448,-0.0157403934825793,-0.138097640857244,-0.646775852606975,-0.622097992225538,54.0073603,-6.3949752,"No","Louth","0",NA
"20608","00000CONTR00010060","Tracker","Owner Occupied","No","No","Yes","90 to 100%","2",33,0,0.906110444,1.6455804690478,-1.11824804075066,1.08617820796529,0.907941692649435,52.2280503,-8.6788152,"No","Cork","0",0.965580922050433
"20614","00000CONTR00077564","Tracker","Owner Occupied","No","No","Yes","90 to 100%","2",35,0,0.917878112,1.26728871895711,0.249555237457037,0.667806649770768,0.356757732321052,53.3653327,-6.2845237,"No","Dublin","0",0.962054473439358
"20618","00000CONTR00032811","Fixed","Owner Occupied","No","No","Yes","10 to 20%","2",29,0,0.18828269,-1.35828075078595,-0.755480846637712,-0.631479207832369,-0.493473127854098,52.2692072,-7.0995207,"No","Waterford","0",NA
"20619","00000CONTR00006273","Fixed","Owner Occupied","No","No","Yes","70 to 80%","2",35,0,0.76,0.727525904101019,1.70823218240682,0.632166432401296,0.325175737454388,52.9755004,-6.0467997,"No","Wicklow","0",0.965954046971871
"20620","00000CONTR00011743","Variable","Owner Occupied","No","No","No","70 to 80%","3",30,0,0.73,0.938936475716026,1.95460348534337,1.01530639620119,1.15046181275642,52.2676761,-9.6930274,"No","Kerry","0",0.585345400554437
"20622","00000CONTR00034544","Tracker","Owner Occupied","No","No","No","90 to 100%","3",29,0,0.941413448,0.84072211544018,-1.05661479977765,0.181658223418129,0.376154274248698,53.3244703,-6.3191652,"Yes","Dublin","< 90 days",0.502924783392275
"20624","00000CONTR00116298","Variable","Owner Occupied","No","No","No","60 to 70%","3",28,0,0.62,-0.532614269709942,-0.637306684950711,-0.562425079299729,-0.354252891226864,53.3528998,-6.2332456,"No","Dublin","0",NA
"20625","00000CONTR00089125","Tracker","Owner Occupied","No","No","No","60 to 70%","3",33,0,0.64,-0.00242319253740952,-0.336152524311704,0.138459283864359,0.0172387779244146,54.0088463,-6.3991641,"No","Louth","0",NA
"20626","00000CONTR00167774","Tracker","Buy to Let","No","No","No","10 to 20%","4",29,-1,0.152979685,-1.38158585310104,-0.864844486088975,-0.391191831846805,-0.236492600698751,53.3245448,-6.318389,"No","Dublin","0",NA
"20627","00000CONTR00060360","Tracker","Owner Occupied","No","No","Yes","30 to 40%","2",30,0,0.317727039,-1.24009058909235,-0.962649366836155,-0.961862879097919,-0.893580393685817,53.7107523,-6.3397741,"No","Louth","0",NA
"20628","00000CONTR00229779","Variable","Owner Occupied","No","No","No","60 to 70%","4",34,2,0.61,0.218975279786474,0.464049019786244,0.587600253041726,0.36026157174803,52.5358478,-6.9508179,"No","Carlow","0",0.343861107918993
"20637","00000CONTR00034454","Tracker","Buy to Let","No","Yes","No","60 to 70%","4",29,2,0.62,1.23108257806112,1.15729163094551,2.02794756271147,2.35070831707203,53.4189895,-6.1499601,"No","Dublin","0",0.382153519843981
"20638","00000CONTR00070650","Tracker","Owner Occupied","No","No","No","70 to 80%","3",33,1,0.74,0.361719031549036,-0.668214239825,0.260564950692649,0.131998408882525,51.939695,-8.5594702,"No","Cork","0",0.611997096225159
"20640","00000CONTR00002138","Tracker","Owner Occupied","No","No","Yes","70 to 80%","2",35,0,0.77,-0.688675222417673,-0.358694124497658,-1.0803789499076,-1.19236830917164,52.1408437,-9.7132908,"No","Kerry","0",NA
"20641","00000CONTR00126183","Tracker","Owner Occupied","No","No","Yes","90 to 100%","2",32,-3,0.906110444,0.361719031549036,-0.718217995269418,-0.204051430261595,-0.243875973942735,53.2875866,-6.192032,"No","Dublin","0",NA
"20642","00000CONTR00113340","Fixed","Owner Occupied","No","No","Yes","10 to 20%","2",32,0,0.164747353,-1.44817185964476,-0.863632028890558,-0.89370740267858,-0.912296508741534,51.6197806,-8.8876565,"No","Cork","0",NA
"20646","00000CONTR00043868","Variable","Owner Occupied","No","No","Yes","90 to 100%","2",35,0,0.941413448,1.65265523287622,-0.386136072257053,0.967020168104212,0.621900891925206,52.7100692,-8.5051637,"No","Limerick","0",0.956125786445558
"20649","00000CONTR00105092","Tracker","Owner Occupied","No","No","Yes","70 to 80%","2",31,-3,0.77,0.101617443151948,-0.856114794234695,-0.145775840465915,-0.120860784227559,52.6651928,-8.6333625,"Yes","Limerick","< 90 days",NA
"20650","00000CONTR00195470","Tracker","Owner Occupied","No","No","No","40 to 50%","3",29,0,0.470706724,-0.926304033393483,-0.481344274030749,-0.781225308407167,-0.653622332642144,53.3381915,-6.3081854,"No","Dublin","0",NA
"20651","00000CONTR00175550","Tracker","Owner Occupied","No","No","Yes","70 to 80%","2",30,0,0.75,-0.602529576489953,-0.958688673297788,-0.943960034542829,-0.8750720289041,55.142359,-7.4408868,"No","Donegal","0",NA
"20656","00000CONTR00135772","Variable","Buy to Let","No","No","No","70 to 80%","3",35,0,0.75,0.133245795396726,0.704479282367098,-0.0506257972763178,-0.279869415428579,53.3763992,-6.3875882,"No","Dublin","0",NA
"20658","00000CONTR00121712","Variable","Owner Occupied","No","No","Yes","40 to 50%","2",29,0,0.423636052,-1.02535071806736,-0.710054116855716,-0.828278145316016,-0.703944005987925,53.3060475,-6.363112,"No","Dublin","0",NA
"20659","00000CONTR00143335","Tracker","Owner Occupied","No","No","Yes","70 to 80%","2",28,1,0.72,1.4649659262711,-0.734303260824051,1.72627394093392,2.18086355606588,53.3592967,-6.2633079,"Yes","Dublin","< 6 months",0.95129249553141
"20664","00000CONTR00170078","Tracker","Buy to Let","No","No","No","70 to 80%","4",29,1,0.75,0.832398864849449,0.540393408031573,0.798243841286703,1.03557509071976,53.3994958,-6.178659,"Yes","Dublin","< 90 days",0.341008657489651
"20665","00000CONTR00049683","Tracker","Buy to Let","No","No","Yes","10 to 20%","2",33,0,0.141212017,-1.23842593897421,-1.07362961581041,0.688862759176508,0.534529261909957,53.2977954,-6.3134691,"No","Dublin","0",NA
"20666","00000CONTR00021431","Variable","Owner Occupied","No","No","Yes","60 to 70%","2",33,0,0.69,0.529848696787023,1.20743684016735,0.666102254965281,0.513138058875819,52.7984058,-7.2140214,"Yes","Kilkenny","< 90 days",0.970579356594876
